"Tumor_Sample_Barcode"	"total"	"cohort"	"total_perMB"
"TCGA-P7-A5NY-05A-11D-A35D-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-QR-A6GZ-05A-11D-A35D-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-QR-A6H3-01A-11D-A35D-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-QT-A7U0-01A-11D-A35D-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-RT-A6YC-01A-12D-A35D-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-S7-A7WO-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-S7-A7WP-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-S7-A7WR-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-SR-A6MS-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-SR-A6MZ-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-TT-A6YN-01A-12D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-W2-A7H5-01B-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-W2-A7HE-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-WB-A80P-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-WB-A81N-01A-11D-A35I-08"	3	"Adrenal Gland"	0.0837988826815643
"TCGA-S7-A7WU-01A-11D-A35I-08"	2	"Adrenal Gland"	0.0558659217877095
"TCGA-TT-A6YO-01A-11D-A35I-08"	1	"Adrenal Gland"	0.0279329608938548
"TCGA-DJ-A2QB-01A-11D-A19J-08"	457	"Thyroid"	12.7653631284916
"TCGA-E8-A2EA-01A-11D-A17V-08"	302	"Thyroid"	8.43575418994413
"TCGA-FY-A3BL-01A-11D-A19J-08"	263	"Thyroid"	7.3463687150838
"TCGA-ET-A39R-01A-11D-A19J-08"	253	"Thyroid"	7.06703910614525
"TCGA-EM-A2CN-01A-11D-A19J-08"	142	"Thyroid"	3.96648044692737
"TCGA-EM-A22J-01A-11D-A17V-08"	114	"Thyroid"	3.18435754189944
"TCGA-BJ-A191-01A-11D-A13W-08"	96	"Thyroid"	2.68156424581006
"TCGA-BJ-A290-01A-11D-A17V-08"	79	"Thyroid"	2.20670391061453
"TCGA-EM-A22M-01A-11D-A17V-08"	76	"Thyroid"	2.12290502793296
"TCGA-DJ-A2PX-01A-11D-A18F-08"	75	"Thyroid"	2.09497206703911
"TCGA-EL-A3CT-01A-12D-A202-08"	65	"Thyroid"	1.81564245810056
"TCGA-EL-A3ZO-01A-11D-A23M-08"	65	"Thyroid"	1.81564245810056
"TCGA-ET-A39P-01A-21D-A19J-08"	62	"Thyroid"	1.73184357541899
"TCGA-BJ-A2NA-01A-12D-A19J-08"	58	"Thyroid"	1.62011173184358
"TCGA-DO-A2HM-01B-11D-A22D-08"	57	"Thyroid"	1.59217877094972
"TCGA-EM-A2CL-01A-11D-A17V-08"	56	"Thyroid"	1.56424581005587
"TCGA-H2-A2K9-01A-11D-A17V-08"	56	"Thyroid"	1.56424581005587
"TCGA-EM-A2CJ-01A-11D-A17V-08"	52	"Thyroid"	1.45251396648045
"TCGA-ET-A2MY-01A-11D-A18F-08"	51	"Thyroid"	1.42458100558659
"TCGA-4C-A93U-01A-11D-A397-08"	44	"Thyroid"	1.22905027932961
"TCGA-EL-A4K7-01A-11D-A257-08"	41	"Thyroid"	1.14525139664804
"TCGA-L6-A4EU-01A-11D-A257-08"	41	"Thyroid"	1.14525139664804
"TCGA-BJ-A0ZB-01A-11D-A10S-08"	36	"Thyroid"	1.00558659217877
"TCGA-IM-A3U2-01A-21D-A22D-08"	35	"Thyroid"	0.977653631284916
"TCGA-BJ-A4O9-01A-11D-A257-08"	34	"Thyroid"	0.949720670391062
"TCGA-E8-A2JQ-01A-11D-A19J-08"	34	"Thyroid"	0.949720670391062
"TCGA-J8-A4HY-01A-11D-A257-08"	33	"Thyroid"	0.921787709497207
"TCGA-DJ-A13L-01A-11D-A21Z-08"	32	"Thyroid"	0.893854748603352
"TCGA-EM-A2OZ-01A-11D-A202-08"	32	"Thyroid"	0.893854748603352
"TCGA-E8-A418-01A-11D-A23M-08"	31	"Thyroid"	0.865921787709497
"TCGA-EM-A22O-01A-11D-A17V-08"	31	"Thyroid"	0.865921787709497
"TCGA-BJ-A3PU-01A-11D-A21Z-08"	30	"Thyroid"	0.837988826815643
"TCGA-EL-A4KG-01A-11D-A257-08"	30	"Thyroid"	0.837988826815643
"TCGA-EM-A1CT-01A-11D-A13W-08"	30	"Thyroid"	0.837988826815643
"TCGA-EM-A1YB-01A-11D-A14W-08"	30	"Thyroid"	0.837988826815643
"TCGA-DJ-A4UT-01A-11D-A257-08"	28	"Thyroid"	0.782122905027933
"TCGA-EL-A3CR-01A-12D-A202-08"	28	"Thyroid"	0.782122905027933
"TCGA-EM-A3O3-01A-11D-A21Z-08"	28	"Thyroid"	0.782122905027933
"TCGA-BJ-A0Z0-01A-11D-A10S-08"	27	"Thyroid"	0.754189944134078
"TCGA-DJ-A2Q0-01A-11D-A202-08"	27	"Thyroid"	0.754189944134078
"TCGA-DJ-A3V7-01A-11D-A23M-08"	27	"Thyroid"	0.754189944134078
"TCGA-EL-A3MX-01A-11D-A21A-08"	27	"Thyroid"	0.754189944134078
"TCGA-EM-A1CU-01A-11D-A13W-08"	27	"Thyroid"	0.754189944134078
"TCGA-EM-A3SX-01A-11D-A22Z-08"	26	"Thyroid"	0.726256983240223
"TCGA-BJ-A2N8-01A-11D-A18F-08"	25	"Thyroid"	0.698324022346369
"TCGA-EL-A3D6-01A-12D-A202-08"	25	"Thyroid"	0.698324022346369
"TCGA-H2-A26U-01A-11D-A16O-08"	25	"Thyroid"	0.698324022346369
"TCGA-DE-A4MD-06A-11D-A257-08"	24	"Thyroid"	0.670391061452514
"TCGA-E8-A417-01A-21D-A23M-08"	24	"Thyroid"	0.670391061452514
"TCGA-EL-A3MZ-01A-11D-A21A-08"	24	"Thyroid"	0.670391061452514
"TCGA-IM-A41Y-01A-11D-A23U-08"	24	"Thyroid"	0.670391061452514
"TCGA-EM-A2CM-01A-11D-A17V-08"	23	"Thyroid"	0.642458100558659
"TCGA-BJ-A3EZ-01A-11D-A202-08"	22	"Thyroid"	0.614525139664804
"TCGA-BJ-A45D-01A-11D-A23U-08"	22	"Thyroid"	0.614525139664804
"TCGA-DE-A4MD-01A-11D-A257-08"	22	"Thyroid"	0.614525139664804
"TCGA-E3-A3DZ-01A-11D-A20C-08"	22	"Thyroid"	0.614525139664804
"TCGA-EM-A22L-01A-11D-A17V-08"	22	"Thyroid"	0.614525139664804
"TCGA-ET-A3BV-01A-11D-A19J-08"	22	"Thyroid"	0.614525139664804
"TCGA-IM-A3U3-01A-11D-A22D-08"	22	"Thyroid"	0.614525139664804
"TCGA-BJ-A28V-01A-11D-A19J-08"	21	"Thyroid"	0.58659217877095
"TCGA-DE-A0XZ-01A-11D-A17V-08"	21	"Thyroid"	0.58659217877095
"TCGA-DE-A4MB-01A-11D-A257-08"	21	"Thyroid"	0.58659217877095
"TCGA-EL-A3H1-01A-11D-A21A-08"	21	"Thyroid"	0.58659217877095
"TCGA-EM-A3SZ-01A-11D-A22Z-08"	21	"Thyroid"	0.58659217877095
"TCGA-J8-A3YF-01A-12D-A23M-08"	21	"Thyroid"	0.58659217877095
"TCGA-BJ-A0ZH-01A-11D-A10S-08"	20	"Thyroid"	0.558659217877095
"TCGA-BJ-A18Z-01A-21D-A13W-08"	20	"Thyroid"	0.558659217877095
"TCGA-BJ-A45F-01A-12D-A23U-08"	20	"Thyroid"	0.558659217877095
"TCGA-BJ-A45G-01A-11D-A23U-08"	20	"Thyroid"	0.558659217877095
"TCGA-DJ-A4V4-01A-11D-A257-08"	20	"Thyroid"	0.558659217877095
"TCGA-EM-A4FV-01A-11D-A257-08"	20	"Thyroid"	0.558659217877095
"TCGA-DJ-A2PW-01A-11D-A19J-08"	19	"Thyroid"	0.53072625698324
"TCGA-EL-A3H7-01A-11D-A21A-08"	19	"Thyroid"	0.53072625698324
"TCGA-EL-A4K6-01A-12D-A257-08"	19	"Thyroid"	0.53072625698324
"TCGA-EM-A2CK-01A-11D-A17V-08"	19	"Thyroid"	0.53072625698324
"TCGA-EM-A2CT-01A-11D-A17V-08"	19	"Thyroid"	0.53072625698324
"TCGA-EM-A4FM-01A-11D-A257-08"	19	"Thyroid"	0.53072625698324
"TCGA-ET-A3BT-01A-11D-A19J-08"	19	"Thyroid"	0.53072625698324
"TCGA-BJ-A0Z9-01A-11D-A10S-08"	18	"Thyroid"	0.502793296089385
"TCGA-BJ-A0ZF-01A-11D-A10S-08"	18	"Thyroid"	0.502793296089385
"TCGA-BJ-A45J-01A-11D-A23U-08"	18	"Thyroid"	0.502793296089385
"TCGA-DJ-A2PZ-01A-21D-A18F-08"	18	"Thyroid"	0.502793296089385
"TCGA-E8-A432-01A-11D-A23M-08"	18	"Thyroid"	0.502793296089385
"TCGA-EL-A3CM-01A-11D-A19J-08"	18	"Thyroid"	0.502793296089385
"TCGA-EL-A3GU-01A-11D-A21A-08"	18	"Thyroid"	0.502793296089385
"TCGA-EL-A4KI-01A-11D-A257-08"	18	"Thyroid"	0.502793296089385
"TCGA-EM-A3ST-01A-11D-A22Z-08"	18	"Thyroid"	0.502793296089385
"TCGA-ET-A39J-01A-11D-A19J-08"	18	"Thyroid"	0.502793296089385
"TCGA-H2-A421-01A-11D-A23M-08"	18	"Thyroid"	0.502793296089385
"TCGA-DJ-A1QE-01A-21D-A14W-08"	17	"Thyroid"	0.474860335195531
"TCGA-DJ-A1QH-01A-21D-A14W-08"	17	"Thyroid"	0.474860335195531
"TCGA-DJ-A3V5-01A-11D-A22Z-08"	17	"Thyroid"	0.474860335195531
"TCGA-EL-A3GV-01A-11D-A21A-08"	17	"Thyroid"	0.474860335195531
"TCGA-EL-A3H5-01A-11D-A202-08"	17	"Thyroid"	0.474860335195531
"TCGA-EL-A3MY-01A-11D-A21A-08"	17	"Thyroid"	0.474860335195531
"TCGA-EL-A3T9-01A-21D-A22D-08"	17	"Thyroid"	0.474860335195531
"TCGA-EM-A2P2-01A-11D-A202-08"	17	"Thyroid"	0.474860335195531
"TCGA-EM-A3FN-01A-11D-A21A-08"	17	"Thyroid"	0.474860335195531
"TCGA-FE-A3PC-01A-11D-A21Z-08"	17	"Thyroid"	0.474860335195531
"TCGA-J8-A3O1-01A-11D-A21A-08"	17	"Thyroid"	0.474860335195531
"TCGA-MK-A84Z-01A-11D-A397-08"	17	"Thyroid"	0.474860335195531
"TCGA-BJ-A0YZ-01A-11D-A10S-08"	16	"Thyroid"	0.446927374301676
"TCGA-BJ-A0Z2-01A-11D-A10S-08"	16	"Thyroid"	0.446927374301676
"TCGA-BJ-A28R-01A-11D-A16O-08"	16	"Thyroid"	0.446927374301676
"TCGA-BJ-A28S-01A-11D-A19J-08"	16	"Thyroid"	0.446927374301676
"TCGA-BJ-A3PT-01A-12D-A21Z-08"	16	"Thyroid"	0.446927374301676
"TCGA-CE-A484-01A-11D-A23U-08"	16	"Thyroid"	0.446927374301676
"TCGA-DE-A0Y2-01A-11D-A10S-08"	16	"Thyroid"	0.446927374301676
"TCGA-DJ-A2Q1-01A-22D-A19J-08"	16	"Thyroid"	0.446927374301676
"TCGA-DJ-A2Q4-01A-21D-A18F-08"	16	"Thyroid"	0.446927374301676
"TCGA-DJ-A2Q9-01A-21D-A18F-08"	16	"Thyroid"	0.446927374301676
"TCGA-DJ-A3UN-01A-11D-A22D-08"	16	"Thyroid"	0.446927374301676
"TCGA-DJ-A3V0-01A-11D-A22Z-08"	16	"Thyroid"	0.446927374301676
"TCGA-EL-A3CS-01A-21D-A19J-08"	16	"Thyroid"	0.446927374301676
"TCGA-EL-A3CU-01A-11D-A19J-08"	16	"Thyroid"	0.446927374301676
"TCGA-EL-A3D0-01A-12D-A202-08"	16	"Thyroid"	0.446927374301676
"TCGA-EL-A3T3-01A-11D-A22D-08"	16	"Thyroid"	0.446927374301676
"TCGA-EL-A3TB-01A-11D-A22D-08"	16	"Thyroid"	0.446927374301676
"TCGA-EM-A1CW-01A-21D-A13W-08"	16	"Thyroid"	0.446927374301676
"TCGA-EM-A3FR-01A-11D-A21Z-08"	16	"Thyroid"	0.446927374301676
"TCGA-ET-A3DW-01A-11D-A19J-08"	16	"Thyroid"	0.446927374301676
"TCGA-FE-A22Z-01A-11D-A17V-08"	16	"Thyroid"	0.446927374301676
"TCGA-FE-A237-01A-11D-A16O-08"	16	"Thyroid"	0.446927374301676
"TCGA-FK-A3SD-01A-11D-A22D-08"	16	"Thyroid"	0.446927374301676
"TCGA-BJ-A0ZE-01A-11D-A10S-08"	15	"Thyroid"	0.418994413407821
"TCGA-BJ-A28Z-01A-11D-A16O-08"	15	"Thyroid"	0.418994413407821
"TCGA-BJ-A45I-01A-11D-A23U-08"	15	"Thyroid"	0.418994413407821
"TCGA-DJ-A2Q3-01A-11D-A18F-08"	15	"Thyroid"	0.418994413407821
"TCGA-DJ-A3VI-01A-11D-A23M-08"	15	"Thyroid"	0.418994413407821
"TCGA-DJ-A4UQ-01A-11D-A257-08"	15	"Thyroid"	0.418994413407821
"TCGA-EL-A3CN-01A-12D-A20C-08"	15	"Thyroid"	0.418994413407821
"TCGA-EL-A3GP-01A-11D-A202-08"	15	"Thyroid"	0.418994413407821
"TCGA-EL-A4K9-01A-11D-A257-08"	15	"Thyroid"	0.418994413407821
"TCGA-EM-A2CP-01A-11D-A17V-08"	15	"Thyroid"	0.418994413407821
"TCGA-EM-A2CU-01A-12D-A17V-08"	15	"Thyroid"	0.418994413407821
"TCGA-EM-A2OV-01A-11D-A202-08"	15	"Thyroid"	0.418994413407821
"TCGA-ET-A25K-01A-11D-A16O-08"	15	"Thyroid"	0.418994413407821
"TCGA-ET-A2N1-01A-11D-A18F-08"	15	"Thyroid"	0.418994413407821
"TCGA-ET-A2N4-01A-12D-A19J-08"	15	"Thyroid"	0.418994413407821
"TCGA-ET-A3BQ-01B-11D-A202-08"	15	"Thyroid"	0.418994413407821
"TCGA-ET-A3DP-01A-11D-A21A-08"	15	"Thyroid"	0.418994413407821
"TCGA-FY-A3R9-01A-11D-A21Z-08"	15	"Thyroid"	0.418994413407821
"TCGA-FY-A3W9-01A-11D-A22D-08"	15	"Thyroid"	0.418994413407821
"TCGA-FY-A40L-01A-11D-A23M-08"	15	"Thyroid"	0.418994413407821
"TCGA-MK-A4N7-01A-11D-A257-08"	15	"Thyroid"	0.418994413407821
"TCGA-BJ-A2N9-01A-11D-A18F-08"	14	"Thyroid"	0.391061452513967
"TCGA-BJ-A45K-01A-11D-A23U-08"	14	"Thyroid"	0.391061452513967
"TCGA-DJ-A13S-01A-11D-A10S-08"	14	"Thyroid"	0.391061452513967
"TCGA-EM-A2OY-01A-11D-A202-08"	14	"Thyroid"	0.391061452513967
"TCGA-EM-A3FM-01A-11D-A21A-08"	14	"Thyroid"	0.391061452513967
"TCGA-EM-A4FO-01A-11D-A257-08"	14	"Thyroid"	0.391061452513967
"TCGA-ET-A25O-01A-11D-A17V-08"	14	"Thyroid"	0.391061452513967
"TCGA-FE-A232-01A-11D-A14W-08"	14	"Thyroid"	0.391061452513967
"TCGA-FY-A3YR-01A-11D-A22Z-08"	14	"Thyroid"	0.391061452513967
"TCGA-L6-A4EQ-01A-11D-A257-08"	14	"Thyroid"	0.391061452513967
"TCGA-BJ-A3PR-01A-11D-A21Z-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A1QG-01A-11D-A14W-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A1QL-01A-11D-A14W-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A1QO-01A-11D-A14W-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A3V4-01A-11D-A22Z-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A3V6-01A-11D-A22Z-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A3VG-01A-11D-A23M-08"	13	"Thyroid"	0.363128491620112
"TCGA-DJ-A3VK-01A-11D-A23M-08"	13	"Thyroid"	0.363128491620112
"TCGA-E8-A437-01A-12D-A23U-08"	13	"Thyroid"	0.363128491620112
"TCGA-EL-A3T1-01A-11D-A22D-08"	13	"Thyroid"	0.363128491620112
"TCGA-EL-A3T2-01A-11D-A22D-08"	13	"Thyroid"	0.363128491620112
"TCGA-EM-A22K-01A-11D-A17V-08"	13	"Thyroid"	0.363128491620112
"TCGA-EM-A3AI-01A-11D-A202-08"	13	"Thyroid"	0.363128491620112
"TCGA-EM-A3SY-01A-11D-A22Z-08"	13	"Thyroid"	0.363128491620112
"TCGA-ET-A3DO-01A-11D-A19J-08"	13	"Thyroid"	0.363128491620112
"TCGA-KS-A4IB-01A-11D-A257-08"	13	"Thyroid"	0.363128491620112
"TCGA-L6-A4EP-01A-11D-A257-08"	13	"Thyroid"	0.363128491620112
"TCGA-BJ-A2P4-01A-11D-A18F-08"	12	"Thyroid"	0.335195530726257
"TCGA-BJ-A4O8-01A-11D-A257-08"	12	"Thyroid"	0.335195530726257
"TCGA-DE-A4MC-01A-11D-A257-08"	12	"Thyroid"	0.335195530726257
"TCGA-DE-A69K-01A-11D-A397-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A13W-01A-11D-A10S-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A13X-01A-11D-A10S-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A1QQ-01A-11D-A14W-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A2PP-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A2QA-01A-11D-A18F-08"	12	"Thyroid"	0.335195530726257
"TCGA-DJ-A3VM-01A-11D-A23M-08"	12	"Thyroid"	0.335195530726257
"TCGA-E3-A3E1-01A-11D-A20C-08"	12	"Thyroid"	0.335195530726257
"TCGA-E8-A242-01A-21D-A16O-08"	12	"Thyroid"	0.335195530726257
"TCGA-E8-A433-01A-11D-A23M-08"	12	"Thyroid"	0.335195530726257
"TCGA-EL-A3GQ-01A-11D-A202-08"	12	"Thyroid"	0.335195530726257
"TCGA-EL-A3GY-01A-21D-A202-08"	12	"Thyroid"	0.335195530726257
"TCGA-EL-A3N3-01A-11D-A20C-08"	12	"Thyroid"	0.335195530726257
"TCGA-EL-A3T0-01A-22D-A22D-08"	12	"Thyroid"	0.335195530726257
"TCGA-EL-A4KD-01A-11D-A257-08"	12	"Thyroid"	0.335195530726257
"TCGA-EM-A1CV-01A-11D-A13W-08"	12	"Thyroid"	0.335195530726257
"TCGA-EM-A22P-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-EM-A2CO-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-EM-A3OA-01A-11D-A21Z-08"	12	"Thyroid"	0.335195530726257
"TCGA-ET-A25I-01A-11D-A16O-08"	12	"Thyroid"	0.335195530726257
"TCGA-ET-A3DR-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-ET-A3DU-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-ET-A40S-01A-11D-A23M-08"	12	"Thyroid"	0.335195530726257
"TCGA-FE-A235-01A-11D-A16O-08"	12	"Thyroid"	0.335195530726257
"TCGA-FK-A3SH-01A-11D-A22D-08"	12	"Thyroid"	0.335195530726257
"TCGA-FY-A2QD-01A-11D-A19J-08"	12	"Thyroid"	0.335195530726257
"TCGA-FY-A3I5-01B-11D-A21Z-08"	12	"Thyroid"	0.335195530726257
"TCGA-FY-A3R8-01A-11D-A21Z-08"	12	"Thyroid"	0.335195530726257
"TCGA-FY-A76V-01A-11D-A397-08"	12	"Thyroid"	0.335195530726257
"TCGA-GE-A2C6-01A-11D-A17V-08"	12	"Thyroid"	0.335195530726257
"TCGA-H2-A3RH-01A-11D-A21Z-08"	12	"Thyroid"	0.335195530726257
"TCGA-IM-A4EB-01A-11D-A257-08"	12	"Thyroid"	0.335195530726257
"TCGA-J8-A42S-01A-11D-A23M-08"	12	"Thyroid"	0.335195530726257
"TCGA-BJ-A192-01A-31D-A13W-08"	11	"Thyroid"	0.307262569832402
"TCGA-BJ-A3F0-01A-11D-A202-08"	11	"Thyroid"	0.307262569832402
"TCGA-DE-A0Y3-01B-11D-A10S-08"	11	"Thyroid"	0.307262569832402
"TCGA-DE-A2OL-01A-11D-A18F-08"	11	"Thyroid"	0.307262569832402
"TCGA-DE-A3KN-01A-11D-A20C-08"	11	"Thyroid"	0.307262569832402
"TCGA-DJ-A13U-01A-11D-A10S-08"	11	"Thyroid"	0.307262569832402
"TCGA-DJ-A2PT-01A-11D-A18F-08"	11	"Thyroid"	0.307262569832402
"TCGA-DJ-A3UO-01A-11D-A22D-08"	11	"Thyroid"	0.307262569832402
"TCGA-DJ-A3UT-01A-11D-A22D-08"	11	"Thyroid"	0.307262569832402
"TCGA-DJ-A4UR-01A-11D-A257-08"	11	"Thyroid"	0.307262569832402
"TCGA-E8-A436-01A-12D-A23U-08"	11	"Thyroid"	0.307262569832402
"TCGA-EL-A3GR-01A-21D-A202-08"	11	"Thyroid"	0.307262569832402
"TCGA-EL-A3H4-01A-11D-A202-08"	11	"Thyroid"	0.307262569832402
"TCGA-EL-A3ZT-01A-12D-A23M-08"	11	"Thyroid"	0.307262569832402
"TCGA-EL-A4K0-01A-11D-A257-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A2CS-06A-11D-A19J-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A2OW-01A-11D-A202-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A3AP-01A-12D-A20C-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A3FP-01A-11D-A21A-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A3O9-01A-11D-A21Z-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A3SU-01A-11D-A22Z-08"	11	"Thyroid"	0.307262569832402
"TCGA-EM-A4FN-01A-11D-A257-08"	11	"Thyroid"	0.307262569832402
"TCGA-ET-A25G-01A-11D-A16O-08"	11	"Thyroid"	0.307262569832402
"TCGA-ET-A25R-01A-11D-A17V-08"	11	"Thyroid"	0.307262569832402
"TCGA-ET-A2N5-01A-11D-A18F-08"	11	"Thyroid"	0.307262569832402
"TCGA-FE-A231-01A-11D-A14W-08"	11	"Thyroid"	0.307262569832402
"TCGA-FY-A3NP-01A-11D-A21A-08"	11	"Thyroid"	0.307262569832402
"TCGA-FY-A3TY-01A-11D-A22Z-08"	11	"Thyroid"	0.307262569832402
"TCGA-H2-A422-01A-11D-A23M-08"	11	"Thyroid"	0.307262569832402
"TCGA-J8-A3O0-01A-11D-A21A-08"	11	"Thyroid"	0.307262569832402
"TCGA-KS-A4I5-01A-11D-A257-08"	11	"Thyroid"	0.307262569832402
"TCGA-BJ-A0ZA-01A-11D-A10S-08"	10	"Thyroid"	0.279329608938548
"TCGA-BJ-A0ZG-01A-11D-A10S-08"	10	"Thyroid"	0.279329608938548
"TCGA-BJ-A28X-01A-11D-A22D-08"	10	"Thyroid"	0.279329608938548
"TCGA-CE-A481-01A-21D-A23U-08"	10	"Thyroid"	0.279329608938548
"TCGA-DJ-A13R-01A-11D-A10S-08"	10	"Thyroid"	0.279329608938548
"TCGA-DJ-A2Q7-01A-11D-A18F-08"	10	"Thyroid"	0.279329608938548
"TCGA-E3-A3E3-01A-11D-A20C-08"	10	"Thyroid"	0.279329608938548
"TCGA-EL-A3GO-01A-11D-A202-08"	10	"Thyroid"	0.279329608938548
"TCGA-EL-A3GX-01A-11D-A202-08"	10	"Thyroid"	0.279329608938548
"TCGA-EL-A3ZK-01A-21D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-EL-A3ZR-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A1YA-01A-11D-A14W-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A1YC-01A-11D-A14W-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A2CR-01A-11D-A17V-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A2P3-01A-11D-A202-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A3AL-01A-11D-A202-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A3AQ-01A-11D-A20C-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A3FQ-06A-11D-A21A-08"	10	"Thyroid"	0.279329608938548
"TCGA-EM-A3O6-01A-11D-A21Z-08"	10	"Thyroid"	0.279329608938548
"TCGA-ET-A2N0-01A-11D-A18F-08"	10	"Thyroid"	0.279329608938548
"TCGA-ET-A39N-01A-11D-A19J-08"	10	"Thyroid"	0.279329608938548
"TCGA-ET-A40P-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-ET-A40Q-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-FE-A233-01A-11D-A14W-08"	10	"Thyroid"	0.279329608938548
"TCGA-FY-A3NM-01A-11D-A21A-08"	10	"Thyroid"	0.279329608938548
"TCGA-H2-A3RI-01A-11D-A21Z-08"	10	"Thyroid"	0.279329608938548
"TCGA-J8-A3O2-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-J8-A3O2-06A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-J8-A4HW-01A-11D-A257-08"	10	"Thyroid"	0.279329608938548
"TCGA-KS-A41F-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-KS-A41I-01A-11D-A23M-08"	10	"Thyroid"	0.279329608938548
"TCGA-KS-A4ID-01A-11D-A257-08"	10	"Thyroid"	0.279329608938548
"TCGA-BJ-A18Y-01A-11D-A13W-08"	9	"Thyroid"	0.251396648044693
"TCGA-BJ-A45H-01A-12D-A23U-08"	9	"Thyroid"	0.251396648044693
"TCGA-CE-A3MD-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-CE-A3ME-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-DE-A69J-01A-21D-A397-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A1QD-01A-11D-A14W-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A1QM-01A-11D-A14W-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A2Q2-01A-11D-A19J-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A2QC-01A-11D-A18F-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A3V8-01A-11D-A23M-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A3VB-01A-11D-A23M-08"	9	"Thyroid"	0.251396648044693
"TCGA-DJ-A4V2-01A-11D-A257-08"	9	"Thyroid"	0.251396648044693
"TCGA-DO-A1JZ-01A-11D-A13W-08"	9	"Thyroid"	0.251396648044693
"TCGA-E3-A3DY-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-E3-A3E5-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-E8-A3X7-01A-11D-A22Z-08"	9	"Thyroid"	0.251396648044693
"TCGA-EL-A3CX-01A-11D-A19J-08"	9	"Thyroid"	0.251396648044693
"TCGA-EL-A3GS-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-EL-A3N2-01A-11D-A20C-08"	9	"Thyroid"	0.251396648044693
"TCGA-EL-A3T7-01A-11D-A22D-08"	9	"Thyroid"	0.251396648044693
